"10 ,Controlled drug offences","Innishannon, Cork West Division",23,9,10,3,6,8,2
"10 ,Controlled drug offences","Irishtown, D.M.R. South Central Division",65,49,28,51,68,64,18
"10 ,Controlled drug offences","Kanturk, Cork North Division",22,18,12,10,14,8,1
"10 ,Controlled drug offences","Keadue, Roscommon/Longford Division",0,0,0,2,0,1,0
"10 ,Controlled drug offences","Kealkil, Cork West Division",12,8,7,11,8,3,0
"10 ,Controlled drug offences","Keel, Mayo Division",0,0,0,0,1,0,0
"10 ,Controlled drug offences","Kells Ceanannus Mor, Meath Division",31,13,28,11,13,15,3
"10 ,Controlled drug offences","Kenagh, Roscommon/Longford Division",3,2,2,1,2,1,0
"10 ,Controlled drug offences","Kenmare, Kerry Division",12,9,10,3,8,7,2
"10 ,Controlled drug offences","Kerrykeel, Donegal Division",0,0,0,0,3,1,0
"10 ,Controlled drug offences","Kevin Street, D.M.R. South Central Division",298,198,152,125,158,222,104
"10 ,Controlled drug offences","Kilbeggan, Westmeath Division",1,2,0,3,0,4,2
"10 ,Controlled drug offences","Kilbrittain, Cork West Division",10,3,0,1,1,3,1
"10 ,Controlled drug offences","Kilcock, Kildare Division",8,13,18,19,14,5,3
"10 ,Controlled drug offences","Kilconnell, Galway Division",0,0,1,0,2,3,0
"10 ,Controlled drug offences","Kilcormac, Laois/Offaly Division",3,0,1,3,0,0,0
"10 ,Controlled drug offences","Kilcullen, Kildare Division",17,8,8,7,6,4,3
"10 ,Controlled drug offences","Kildare, Kildare Division",33,16,20,18,40,29,32
"10 ,Controlled drug offences","Kildorrery, Cork North Division",5,4,4,8,3,8,2
"10 ,Controlled drug offences","Kildysart, Clare Division",0,1,0,0,2,2,3
"10 ,Controlled drug offences","Kilkee, Clare Division",15,16,16,12,26,7,7
"10 ,Controlled drug offences","Kilkelly, Mayo Division",1,1,5,1,1,2,0
"10 ,Controlled drug offences","Kilkenny, Kilkenny/Carlow Division",216,170,164,191,158,132,91
"10 ,Controlled drug offences","Kill, Co Waterford, Waterford Division",6,4,2,1,3,0,1
"10 ,Controlled drug offences","Killala, Mayo Division",9,1,1,2,0,6,3
"10 ,Controlled drug offences","Killaloe, Clare Division",29,19,12,14,12,11,1
"10 ,Controlled drug offences","Killarney, Kerry Division",166,85,55,130,136,124,97
"10 ,Controlled drug offences","Killeagh, Cork North Division",8,4,8,7,6,2,0
"10 ,Controlled drug offences","Killenaule, Tipperary Division",10,8,7,2,11,4,1
"10 ,Controlled drug offences","Killeshandra, Cavan/Monaghan Division",0,0,0,0,0,4,1
"10 ,Controlled drug offences","Killimor, Galway Division",0,2,0,0,0,0,0
"10 ,Controlled drug offences","Killorglin, Kerry Division",1,9,4,10,11,11,4
"10 ,Controlled drug offences","Killucan, Westmeath Division",1,2,4,1,2,3,4
"10 ,Controlled drug offences","Kilmacow, Kilkenny/Carlow Division",4,4,7,5,1,0,1
"10 ,Controlled drug offences","Kilmacrennan, Donegal Division",1,1,0,3,1,2,1
"10 ,Controlled drug offences","Kilmacthomas, Waterford Division",2,3,5,5,4,2,2
"10 ,Controlled drug offences","Kilmaine, Mayo Division",0,0,0,1,0,0,0
"10 ,Controlled drug offences","Kilmainham, D.M.R. South Central Division",180,170,199,154,158,160,63
"10 ,Controlled drug offences","Kilmallock, Limerick Division",13,13,7,1,1,4,4
"10 ,Controlled drug offences","Kilmeaden, Waterford Division",0,4,4,1,1,4,2
"10 ,Controlled drug offences","Kilmoganny, Kilkenny/Carlow Division",1,1,1,1,1,0,2
"10 ,Controlled drug offences","Kilmore Quay, Wexford Division",24,21,11,4,7,2,2
"10 ,Controlled drug offences","Kilnaleck, Cavan/Monaghan Division",2,1,3,4,4,1,0
"10 ,Controlled drug offences","Kilrickle, Galway Division",0,1,0,0,1,2,0
"10 ,Controlled drug offences","Kilrush, Clare Division",34,10,22,41,27,19,16
"10 ,Controlled drug offences","Kilsheelan, Tipperary Division",3,3,0,2,5,2,2
"10 ,Controlled drug offences","Kiltimagh, Mayo Division",4,2,2,1,2,3,1
"10 ,Controlled drug offences","Kiltormer, Galway Division",0,0,1,0,0,0,0
"10 ,Controlled drug offences","Kilworth, Cork North Division",5,4,5,9,1,2,5
"10 ,Controlled drug offences","Kingscourt, Cavan/Monaghan Division",5,8,21,4,2,2,3
"10 ,Controlled drug offences","Kinlough, Sligo/Leitrim Division",2,3,1,3,1,1,0
"10 ,Controlled drug offences","Kinnegad, Westmeath Division",5,7,2,6,8,16,17
"10 ,Controlled drug offences","Kinnitty, Laois/Offaly Division",0,2,0,0,0,0,0
"10 ,Controlled drug offences","Kinsale, Cork West Division",83,45,41,27,36,23,16
"10 ,Controlled drug offences","Kinvara, Galway Division",6,4,0,8,5,0,0
"10 ,Controlled drug offences","Knock, Mayo Division",0,1,3,2,4,1,1
"10 ,Controlled drug offences","Knocknagoshel, Kerry Division",0,1,0,1,1,1,0
"10 ,Controlled drug offences","Lanesboro, Roscommon/Longford Division",0,1,3,5,4,3,1
"10 ,Controlled drug offences","Laytown, Meath Division",53,40,47,22,23,14,8
"10 ,Controlled drug offences","Leach Seoirse, Galway Division",11,12,8,7,11,6,2
"10 ,Controlled drug offences","Leamybrien, Waterford Division",2,0,4,3,2,1,4
"10 ,Controlled drug offences","Leitir Mor, Galway Division",0,0,0,0,0,0,0
"10 ,Controlled drug offences","Leixlip, Kildare Division",25,23,18,30,29,32,9
"10 ,Controlled drug offences","Letterfrack, Galway Division",4,3,1,2,2,1,0
"10 ,Controlled drug offences","Letterkenny, Donegal Division",49,99,76,85,59,74,67
"10 ,Controlled drug offences","Lifford, Donegal Division",1,6,3,4,4,1,2
"10 ,Controlled drug offences","Liscarroll, Cork North Division",1,4,3,0,1,1,0
"10 ,Controlled drug offences","Lisdoonvarna, Clare Division",1,0,2,1,3,0,1
"10 ,Controlled drug offences","Lismore, Waterford Division",6,3,0,2,5,0,1
"10 ,Controlled drug offences","Lissycasey, Clare Division",3,4,7,3,4,4,4
"10 ,Controlled drug offences","Listowel, Kerry Division",52,24,34,21,35,46,11
"10 ,Controlled drug offences","Littleton, Tipperary Division",2,4,3,4,3,4,0
"10 ,Controlled drug offences","Lixnaw, Kerry Division",2,3,3,2,6,8,1
"10 ,Controlled drug offences","Longford, Roscommon/Longford Division",63,91,87,94,82,68,48
"10 ,Controlled drug offences","Longwood, Meath Division",2,3,0,3,0,5,1
"10 ,Controlled drug offences","Lorrha, Tipperary Division",0,0,0,0,0,0,0
"10 ,Controlled drug offences","Loughrea, Galway Division",16,17,18,14,21,17,13
"10 ,Controlled drug offences","Louisburgh, Mayo Division",2,1,2,1,1,3,1
"10 ,Controlled drug offences","Louth, Louth Division",0,1,0,2,1,1,1
"10 ,Controlled drug offences","Lucan, D.M.R. Western Division",99,113,129,168,88,95,31
"10 ,Controlled drug offences","Lusk, D.M.R. Northern Division",32,40,23,33,22,23,10
"10 ,Controlled drug offences","Macroom, Cork West Division",35,24,26,19,19,55,9
"10 ,Controlled drug offences","Maigh Cuilinn, Galway Division",2,2,8,0,2,3,2
"10 ,Controlled drug offences","Malahide, D.M.R. Northern Division",42,68,52,64,20,52,12
"10 ,Controlled drug offences","Mallow, Cork North Division",84,83,79,71,43,40,20
"10 ,Controlled drug offences","Manorhamilton, Sligo/Leitrim Division",6,7,7,3,6,0,2
"10 ,Controlled drug offences","Mayfield, Cork City Division",66,80,38,74,57,52,20
"10 ,Controlled drug offences","Maynooth, Kildare Division",7,25,26,13,21,19,8
"10 ,Controlled drug offences","Mayorstone Park, Limerick Division",228,277,219,137,111,115,67
"10 ,Controlled drug offences","Midleton, Cork North Division",60,51,62,75,66,54,45
"10 ,Controlled drug offences","Milford, Co Cork, Cork North Division",0,1,1,0,1,0,0
"10 ,Controlled drug offences","Milford, Co Donegal, Donegal Division",0,0,2,2,2,5,3
"10 ,Controlled drug offences","Millstreet, Co. Cork, Cork West Division",3,14,13,8,4,14,2
"10 ,Controlled drug offences","Milltown, Galway Division",2,0,0,1,0,0,0
"10 ,Controlled drug offences","Miltown Malbay, Clare Division",9,10,5,8,12,5,1
"10 ,Controlled drug offences","Mitchelstown, Cork North Division",64,55,92,99,140,114,20
"10 ,Controlled drug offences","Moate, Westmeath Division",6,7,5,6,4,3,1
"10 ,Controlled drug offences","Mohill, Sligo/Leitrim Division",3,4,0,1,2,8,0
"10 ,Controlled drug offences","Monaghan, Cavan/Monaghan Division",75,38,58,72,47,31,21
"10 ,Controlled drug offences","Monasterevin, Kildare Division",16,6,8,9,13,11,6
"10 ,Controlled drug offences","Moneygall, Tipperary Division",0,0,0,1,0,0,2
"10 ,Controlled drug offences","Monivea, Galway Division",0,1,2,1,2,0,0
"10 ,Controlled drug offences","Mooncoin, Kilkenny/Carlow Division",4,4,5,0,5,1,2
"10 ,Controlled drug offences","Mountbellew, Galway Division",1,0,3,2,4,2,2
"10 ,Controlled drug offences","Mountcharles, Donegal Division",0,0,0,0,1,0,3
"10 ,Controlled drug offences","Mountjoy, D.M.R. North Central Division",273,157,172,148,133,141,69
"10 ,Controlled drug offences","Mountmellick, Laois/Offaly Division",21,18,23,25,12,18,26
"10 ,Controlled drug offences","Mountrath, Laois/Offaly Division",4,10,4,4,4,4,1
"10 ,Controlled drug offences","Moville, Donegal Division",4,11,4,2,0,3,0
"10 ,Controlled drug offences","Moylough, Galway Division",0,0,0,1,1,0,1
"10 ,Controlled drug offences","Moyne, Tipperary Division",2,0,1,4,4,2,1
"10 ,Controlled drug offences","Muff, Donegal Division",3,6,0,2,1,3,0
"10 ,Controlled drug offences","Muine Bheag, Kilkenny/Carlow Division",16,24,14,14,7,6,9
"10 ,Controlled drug offences","Mullagh, Cavan/Monaghan Division",0,5,2,4,0,2,0
"10 ,Controlled drug offences","Mullinahone, Tipperary Division",4,3,7,2,3,8,5
"10 ,Controlled drug offences","Mullinavat, Kilkenny/Carlow Division",7,6,3,3,3,2,2
"10 ,Controlled drug offences","Mullingar, Westmeath Division",136,98,128,184,196,230,383
"10 ,Controlled drug offences","Multyfarnham, Westmeath Division",0,2,1,1,0,4,12
"10 ,Controlled drug offences","Murroe, Limerick Division",9,4,1,4,5,4,3
"10 ,Controlled drug offences","Myshall, Kilkenny/Carlow Division",2,2,0,0,0,0,1
"10 ,Controlled drug offences","Na Cealla Beaga, Donegal Division",1,9,5,2,8,5,1
"10 ,Controlled drug offences","Na Gleannta, Donegal Division",5,2,2,0,1,0,0
"10 ,Controlled drug offences","Naas, Kildare Division",410,343,76,270,75,52,34
"10 ,Controlled drug offences","Navan, Meath Division",75,81,84,88,95,94,67
"10 ,Controlled drug offences","Nenagh, Tipperary Division",49,42,40,48,88,68,34
"10 ,Controlled drug offences","New Ross, Wexford Division",35,51,39,29,32,27,12
"10 ,Controlled drug offences","Newbridge, Kildare Division",80,51,55,50,78,76,36
"10 ,Controlled drug offences","Newcastle West, Limerick Division",43,36,28,29,20,20,12
"10 ,Controlled drug offences","Newmarket on Fergus, Clare Division",4,12,6,5,6,5,5
"10 ,Controlled drug offences","Newmarket, Cork North Division",7,5,4,8,5,1,1
"10 ,Controlled drug offences","Newport, Co Mayo, Mayo Division",5,2,0,3,2,3,2
"10 ,Controlled drug offences","Newport, Co Tipperary, Tipperary Division",7,9,12,8,5,10,3
"10 ,Controlled drug offences","Newtowncunningham, Donegal Division",5,5,3,2,4,1,1
"10 ,Controlled drug offences","Newtownmountkennedy, Wicklow Division",22,23,19,12,15,20,6
"10 ,Controlled drug offences","Nobber, Meath Division",10,4,3,7,4,1,0
"10 ,Controlled drug offences","Oldcastle, Meath Division",7,3,5,2,5,1,2
"10 ,Controlled drug offences","Omeath, Louth Division",0,3,0,0,5,3,1
"10 ,Controlled drug offences","Oola, Limerick Division",0,0,0,0,0,0,0
"10 ,Controlled drug offences","Oughterard, Galway Division",0,2,3,0,2,0,1
"10 ,Controlled drug offences","Oulart, Wexford Division",2,2,1,1,0,1,1
"10 ,Controlled drug offences","Oylegate, Wexford Division",1,4,2,4,1,1,3
"10 ,Controlled drug offences","Pallasgreen, Limerick Division",6,6,8,1,1,3,2
"10 ,Controlled drug offences","Pallaskenry, Limerick Division",0,1,1,1,0,2,3
"10 ,Controlled drug offences","Partry, Mayo Division",1,0,2,0,0,0,0
"10 ,Controlled drug offences","Passage East, Waterford Division",5,8,1,7,0,0,0
"10 ,Controlled drug offences","Passage West, Cork City Division",18,12,7,10,10,17,2
"10 ,Controlled drug offences","Patrickswell, Limerick Division",2,3,2,4,4,3,0
"10 ,Controlled drug offences","Pearse Street, D.M.R. South Central Division",356,294,206,215,476,448,215
"10 ,Controlled drug offences","Pettigo, Donegal Division",0,0,0,0,2,1,0
"10 ,Controlled drug offences","Piltown, Kilkenny/Carlow Division",7,4,8,12,4,1,1
"10 ,Controlled drug offences","Portarlington, Laois/Offaly Division",57,37,16,22,20,53,30
"10 ,Controlled drug offences","Portlaoise, Laois/Offaly Division",183,135,175,194,190,125,79
"10 ,Controlled drug offences","Portlaw, Waterford Division",6,9,8,6,4,4,1
"10 ,Controlled drug offences","Portmagee, Kerry Division",0,0,4,7,0,1,0
"10 ,Controlled drug offences","Portroe, Tipperary Division",1,0,1,0,1,8,2
"10 ,Controlled drug offences","Portumna, Galway Division",3,14,3,3,4,6,3
"10 ,Controlled drug offences","Raheny, D.M.R. Northern Division",119,126,84,66,52,56,44
"10 ,Controlled drug offences","Ramelton, Donegal Division",4,0,0,1,3,0,2
"10 ,Controlled drug offences","Raphoe, Donegal Division",5,4,0,2,1,1,0
"10 ,Controlled drug offences","Rathangan, Kildare Division",5,4,0,2,5,2,1
"10 ,Controlled drug offences","Rathcoole, D.M.R. Western Division",26,25,28,10,14,20,8
"10 ,Controlled drug offences","Rathcormac, Co Cork, Cork North Division",13,30,24,13,16,12,3
"10 ,Controlled drug offences","Rathdowney, Laois/Offaly Division",1,4,6,1,1,1,0
"10 ,Controlled drug offences","Rathdrum, Wicklow Division",12,8,19,3,11,12,5
"10 ,Controlled drug offences","Rathfarnham, D.M.R. Southern Division",216,207,186,160,287,296,37
"10 ,Controlled drug offences","Rathgormack, Co Waterford, Waterford Division",0,2,2,2,0,0,1
"10 ,Controlled drug offences","Rathkeale, Limerick Division",10,8,4,7,3,6,2
"10 ,Controlled drug offences","Rathmines, D.M.R. Southern Division",183,145,224,170,143,145,61
"10 ,Controlled drug offences","Rathmore, Co Kerry, Cork West Division",9,9,1,3,5,6,1
"10 ,Controlled drug offences","Rathmullen, Donegal Division",0,0,0,0,0,0,0
"10 ,Controlled drug offences","Rathvilly, Kilkenny/Carlow Division",3,5,2,2,0,2,0
"10 ,Controlled drug offences","Rhode, Laois/Offaly Division",4,2,0,0,1,2,23
"10 ,Controlled drug offences","Riverstown, Sligo/Leitrim Division",1,4,1,5,2,2,2
"10 ,Controlled drug offences","Robertstown, Kildare Division",14,15,17,18,4,6,4
"10 ,Controlled drug offences","Rochfortbridge, Westmeath Division",2,4,5,4,4,12,8
"10 ,Controlled drug offences","Rockcorry, Cavan/Monaghan Division",1,1,3,1,0,0,0
"10 ,Controlled drug offences","Ronanstown, D.M.R. Western Division",390,297,398,329,409,262,108
"10 ,Controlled drug offences","Roosky, Roscommon/Longford Division",2,1,2,4,1,2,0
"10 ,Controlled drug offences","Ros Muc, Galway Division",1,0,0,0,0,1,0
"10 ,Controlled drug offences","Roscommon, Roscommon/Longford Division",25,22,27,38,21,28,10
"10 ,Controlled drug offences","Roscrea, Tipperary Division",41,18,17,3,45,19,10
"10 ,Controlled drug offences","Rosscarbery, Cork West Division",5,0,2,5,1,3,1
"10 ,Controlled drug offences","Rosses Point, Sligo/Leitrim Division",0,3,0,3,2,0,1
"10 ,Controlled drug offences","Rosslare Harbour, Wexford Division",10,9,13,12,3,5,4
"10 ,Controlled drug offences","Rosslare Strand, Wexford Division",5,11,11,0,5,2,1
"10 ,Controlled drug offences","Roundwood, Wicklow Division",16,17,18,14,9,38,23
"10 ,Controlled drug offences","Roxboro Road, Limerick Division",229,208,211,155,189,175,87
"10 ,Controlled drug offences","Santry, D.M.R. Northern Division",131,108,90,109,93,91,29
"10 ,Controlled drug offences","Scariff, Clare Division",6,6,7,8,9,10,2
"10 ,Controlled drug offences","Schull, Cork West Division",3,2,1,5,7,0,2
"10 ,Controlled drug offences","Scotstown, Cavan/Monaghan Division",5,2,0,1,0,1,0
"10 ,Controlled drug offences","Shankill, D.M.R. Eastern Division",81,141,136,70,51,53,19
"10 ,Controlled drug offences","Shannon, Clare Division",61,29,40,53,54,33,13
"10 ,Controlled drug offences","Shercock, Cavan/Monaghan Division",1,2,4,1,0,0,1
"10 ,Controlled drug offences","Shevry, Tipperary Division",2,0,0,2,1,0,0
"10 ,Controlled drug offences","Shillelagh, Wicklow Division",2,3,7,3,1,0,0
"10 ,Controlled drug offences","Shinrone, Laois/Offaly Division",1,1,2,1,0,0,0
"10 ,Controlled drug offences","Shrule, Mayo Division",0,2,0,0,0,0,0
"10 ,Controlled drug offences","Sixmilebridge, Clare Division",15,17,10,7,8,11,2
"10 ,Controlled drug offences","Skerries, D.M.R. Northern Division",18,19,11,6,9,7,9
"10 ,Controlled drug offences","Skibbereen, Cork West Division",11,9,26,18,6,10,4
"10 ,Controlled drug offences","Skreen, Sligo/Leitrim Division",0,1,1,0,0,0,1
"10 ,Controlled drug offences","Slane, Meath Division",14,8,14,47,8,9,8
"10 ,Controlled drug offences","Sligo, Sligo/Leitrim Division",128,195,151,113,103,94,61
"10 ,Controlled drug offences","Smear, Roscommon/Longford Division",0,2,0,0,0,1,0
"10 ,Controlled drug offences","Sneem, Kerry Division",15,5,0,0,1,0,1
"10 ,Controlled drug offences","Sraith Salach, Galway Division",1,1,0,0,0,1,3
"10 ,Controlled drug offences","Stoneyford, Kilkenny/Carlow Division",1,1,1,3,1,0,2
"10 ,Controlled drug offences","Store Street, D.M.R. North Central Division",471,378,557,567,1336,926,317
"10 ,Controlled drug offences","Stradbally Co Laois, Laois/Offaly Division",145,175,171,235,308,198,1
"10 ,Controlled drug offences","Strokestown, Roscommon/Longford Division",4,11,2,3,1,2,0
"10 ,Controlled drug offences","Stuake, Cork West Division",7,3,3,0,0,1,0
"10 ,Controlled drug offences","Summerhill, Meath Division",3,4,3,1,3,4,0
"10 ,Controlled drug offences","Sundrive Road, D.M.R. Southern Division",257,167,236,275,156,125,97
"10 ,Controlled drug offences","Swanlinbar, Cavan/Monaghan Division",0,0,0,0,1,0,0
"10 ,Controlled drug offences","Swinford, Mayo Division",3,5,4,2,4,1,3
"10 ,Controlled drug offences","Swords, D.M.R. Northern Division",317,288,250,198,197,234,127
"10 ,Controlled drug offences","Taghmon, Wexford Division",12,16,6,5,5,4,2
"10 ,Controlled drug offences","Tallaght, D.M.R. Southern Division",655,606,453,392,391,345,246
"10 ,Controlled drug offences","Tallow, Waterford Division",4,3,7,3,0,2,4
"10 ,Controlled drug offences","Tarbert, Kerry Division",2,3,0,2,3,2,2
"10 ,Controlled drug offences","Tarelton, Cork West Division",12,2,1,9,0,0,0
"10 ,Controlled drug offences","Taughmaconnell, Roscommon/Longford Division",0,0,0,0,1,0,0
"10 ,Controlled drug offences","Templederry, Tipperary Division",0,0,0,0,0,0,0
"10 ,Controlled drug offences","Templemore, Tipperary Division",16,12,4,6,11,8,1
"10 ,Controlled drug offences","Templetuohy, Tipperary Division",1,0,0,0,0,0,0
"10 ,Controlled drug offences","Terenure, D.M.R. Southern Division",155,143,191,103,71,70,48
"10 ,Controlled drug offences","Thomastown, Kilkenny/Carlow Division",13,12,8,16,13,9,14
"10 ,Controlled drug offences","Thurles, Tipperary Division",58,39,35,70,50,40,11
"10 ,Controlled drug offences","Timoleague, Cork West Division",3,1,2,2,0,3,1
"10 ,Controlled drug offences","Tinahely, Wicklow Division",0,0,2,2,0,2,4
"10 ,Controlled drug offences","Tipperary, Tipperary Division",41,38,31,29,32,42,16
"10 ,Controlled drug offences","Togher, Cork City Division",111,108,81,82,99,86,40
"10 ,Controlled drug offences","Toomevara, Tipperary Division",2,0,1,0,1,2,0
"10 ,Controlled drug offences","Tralee, Kerry Division",179,172,141,156,201,156,87
"10 ,Controlled drug offences","Tramore, Waterford Division",36,44,44,33,45,27,19
"10 ,Controlled drug offences","Trim, Meath Division",41,22,21,12,14,24,16
"10 ,Controlled drug offences","Tuam, Galway Division",19,11,12,18,44,42,28
"10 ,Controlled drug offences","Tubbercurry, Sligo/Leitrim Division",1,8,20,8,7,6,2
"10 ,Controlled drug offences","Tulla, Clare Division",6,2,7,12,2,3,1
"10 ,Controlled drug offences","Tullamore, Laois/Offaly Division",69,86,86,69,80,87,87
"10 ,Controlled drug offences","Tullow, Kilkenny/Carlow Division",13,14,4,13,9,15,4
"10 ,Controlled drug offences","Tulsk, Roscommon/Longford Division",0,5,7,0,0,0,0
"10 ,Controlled drug offences","Urlingford, Kilkenny/Carlow Division",7,4,1,13,1,1,0
"10 ,Controlled drug offences","Virginia, Cavan/Monaghan Division",6,1,5,13,8,13,3
"10 ,Controlled drug offences","Watercourse Road, Cork City Division",205,178,190,181,199,138,94
"10 ,Controlled drug offences","Waterford, Waterford Division",570,515,394,275,255,250,91
"10 ,Controlled drug offences","Watergrasshill, Cork North Division",5,3,5,4,9,10,1
"10 ,Controlled drug offences","Westport, Mayo Division",24,18,17,23,18,24,9
"10 ,Controlled drug offences","Wexford, Wexford Division",187,133,125,99,84,75,53
"10 ,Controlled drug offences","Whitegate, Cork North Division",11,5,2,4,0,2,0
"10 ,Controlled drug offences","Wicklow, Wicklow Division",76,85,99,67,74,58,18
"10 ,Controlled drug offences","Williamstown, Galway Division",0,6,1,1,2,1,0
"10 ,Controlled drug offences","Woodford, Galway Division",0,2,0,0,0,2,0
"10 ,Controlled drug offences","Youghal, Cork North Division",57,53,37,34,21,14,11
"11 ,Weapons and Explosives Offences","Abbeyfeale, Limerick Division",4,3,0,0,5,5,2
"11 ,Weapons and Explosives Offences","Abbeyleix, Laois/Offaly Division",2,1,0,1,0,0,1
"11 ,Weapons and Explosives Offences","Adare, Limerick Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Aglish, Waterford Division",0,0,0,0,0,0,1
"11 ,Weapons and Explosives Offences","Ahascragh, Galway Division",0,1,0,2,0,0,0
"11 ,Weapons and Explosives Offences","Ailt an Chorraiin, Donegal Division",0,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","An Bun Beag, Donegal Division",1,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","An Charraig, Donegal Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","An Cheathru Rua, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","An Clochain Liath, Donegal Division",6,1,1,0,0,0,0
"11 ,Weapons and Explosives Offences","An Coirean, Kerry Division",0,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","An Craoslach, Donegal Division",0,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","An Fail Carrach, Donegal Division",0,1,0,0,0,1,1
"11 ,Weapons and Explosives Offences","An Maim, Galway Division",2,1,4,1,6,1,0
"11 ,Weapons and Explosives Offences","An Rinn, Waterford Division",0,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","An Spideal, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Anglesea Street, Cork City Division",37,42,27,22,21,24,18
"11 ,Weapons and Explosives Offences","Annascaul, Kerry Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Aran More, Galway Division",3,7,1,0,5,2,1
"11 ,Weapons and Explosives Offences","Ard an Raitha, Donegal Division",0,0,2,0,0,0,0
"11 ,Weapons and Explosives Offences","Ardee, Louth Division",11,3,2,1,1,2,0
"11 ,Weapons and Explosives Offences","Ardfert, Kerry Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ardfinnan, Tipperary Division",1,3,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Ardmore, Waterford Division",0,0,0,1,1,0,0
"11 ,Weapons and Explosives Offences","Ardnacrusha, Limerick Division",3,3,3,2,1,2,0
"11 ,Weapons and Explosives Offences","Ardrahan, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Arklow, Wicklow Division",19,12,11,9,9,10,4
"11 ,Weapons and Explosives Offences","Arles, Laois/Offaly Division",1,0,3,0,0,0,0
"11 ,Weapons and Explosives Offences","Arva, Cavan/Monaghan Division",0,2,0,0,2,0,0
"11 ,Weapons and Explosives Offences","Ashbourne, Meath Division",16,7,10,3,3,2,4
"11 ,Weapons and Explosives Offences","Ashford, Wicklow Division",6,7,5,2,3,2,0
"11 ,Weapons and Explosives Offences","Askeaton, Limerick Division",0,3,2,1,0,3,0
"11 ,Weapons and Explosives Offences","Athea, Limerick Division",0,2,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Athenry, Galway Division",4,4,1,1,0,0,0
"11 ,Weapons and Explosives Offences","Athleague, Roscommon/Longford Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Athlone, Westmeath Division",31,16,24,16,26,27,12
"11 ,Weapons and Explosives Offences","Athy, Kildare Division",22,6,11,5,7,10,2
"11 ,Weapons and Explosives Offences","Aughrim, Wicklow Division",1,2,2,1,0,1,0
"11 ,Weapons and Explosives Offences","Avoca, Wicklow Division",1,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Baile AÅtha Bui, Meath Division",1,3,1,1,1,3,1
"11 ,Weapons and Explosives Offences","Baile an FheirtÈaraigh, Kerry Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Baile Bhuirne, Cork West Division",0,0,0,1,0,1,0
"11 ,Weapons and Explosives Offences","Bailieboro, Cavan/Monaghan Division",0,2,7,4,2,2,0
"11 ,Weapons and Explosives Offences","Balbriggan, D.M.R. Northern Division",21,22,18,13,10,19,8
"11 ,Weapons and Explosives Offences","Balla, Mayo Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballaghderreen, Roscommon/Longford Division",6,5,4,1,4,2,0
"11 ,Weapons and Explosives Offences","Ballina, Mayo Division",19,6,5,2,5,8,0
"11 ,Weapons and Explosives Offences","Ballinagh, Cavan/Monaghan Division",2,3,0,1,1,2,0
"11 ,Weapons and Explosives Offences","Ballinamore, Sligo/Leitrim Division",0,1,1,0,0,0,1
"11 ,Weapons and Explosives Offences","Ballinasloe, Galway Division",21,12,13,15,9,6,6
"11 ,Weapons and Explosives Offences","Ballincollig, Cork City Division",6,1,11,12,9,1,1
"11 ,Weapons and Explosives Offences","Ballindine, Mayo Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballineen, Cork West Division",0,1,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballingarry North, Tipperary Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballingarry South, Tipperary Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballingarry, Limerick Division",1,2,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballinhassig, Cork West Division",4,1,0,0,2,1,0
"11 ,Weapons and Explosives Offences","Ballinlough, Roscommon/Longford Division",0,0,2,1,0,1,0
"11 ,Weapons and Explosives Offences","Ballinrobe, Mayo Division",1,0,2,3,0,2,1
"11 ,Weapons and Explosives Offences","Ballintra, Donegal Division",1,0,1,0,1,0,0
"11 ,Weapons and Explosives Offences","Ballivor, Meath Division",1,3,4,3,0,0,0
"11 ,Weapons and Explosives Offences","Ballon, Kilkenny/Carlow Division",0,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballybay, Cavan/Monaghan Division",2,0,0,1,2,0,1
"11 ,Weapons and Explosives Offences","Ballybofey, Donegal Division",3,6,2,5,3,1,5
